id;idAnalyse;distanceDebut;tpsDebut;tpsDebutCycles;nbCycles;tpsFinCycles;distanceFin;tpsFin
94;17;65.0;33.21;33.21;5;38.89;75.0;38.89
95;17;75.0;38.89;38.89;10;50.63;95.0;50.63
96;18;5.0;-1.0;4.35;2;5.97;15.0;5.97
97;18;15.0;5.97;5.97;5;11.51;25.0;11.51
98;18;25.0;11.51;11.51;10;22.61;45.0;22.61
99;18;55.0;27.64;29.01;4;33.63;65.0;33.63
100;18;65.0;33.63;33.63;5;39.43;75.0;39.43
101;18;75.0;39.43;39.43;10;51.41;95.0;51.41
102;19;5.0;-1.0;4.77;1;6.0;15.0;6.0
103;19;15.0;6.0;6.0;5;11.54;25.0;11.54
104;19;25.0;11.54;11.54;10;22.72;45.0;22.72
105;19;55.0;27.51;29.05;4;33.5;65.0;33.5
106;19;65.0;33.5;33.5;5;39.41;75.0;39.41
107;19;75.0;39.41;39.41;10;51.44;95.0;51.44
108;20;5.0;-1.0;4.45;1;5.63;15.0;5.63
109;20;15.0;5.63;5.63;4;10.55;25.0;10.55
110;20;25.0;10.55;10.55;9;20.65;45.0;20.65
111;20;55.0;24.79;26.73;3;30.25;65.0;30.25
112;20;65.0;30.25;30.25;4;35.29;75.0;35.29
113;20;75.0;35.29;35.29;9;45.95;95.0;45.95
114;21;5.0;-1.0;4.43;2;5.92;15.0;5.92
115;21;15.0;5.92;5.92;4;10.76;25.0;10.76
116;21;25.0;10.76;10.76;8;20.98;45.0;20.98
117;21;55.0;25.51;26.74;3;30.76;65.0;30.76
118;21;65.0;30.76;30.76;4;35.9;75.0;35.9
119;21;75.0;35.9;35.9;9;46.74;95.0;46.74
120;22;5.0;-1.0;5.46;0;5.75;15.0;5.75
121;22;15.0;5.75;5.75;4;10.55;25.0;10.55
122;22;25.0;10.55;10.55;8;20.63;45.0;20.63
123;22;55.0;24.93;26.89;3;30.33;65.0;30.33
124;22;65.0;30.33;30.33;4;35.65;75.0;35.65
125;22;75.0;35.65;35.65;8;46.65;95.0;46.65
126;23;5.0;-1.0;-1.0;-1;-1.0;15.0;5.93
127;23;15.0;5.93;6.02;5;11.74;25.0;11.74
128;23;25.0;11.74;11.74;10;23.12;45.0;23.12
129;23;55.0;28.47;33.02;1;34.38;65.0;34.38
130;23;65.0;34.38;34.38;5;40.32;75.0;40.32
131;23;75.0;40.32;40.32;10;52.38;95.0;52.38
132;23;105.0;57.82;60.95;3;64.06;115.0;64.06
133;23;115.0;64.06;64.06;5;70.08;125.0;70.08
134;23;125.0;70.08;70.08;11;82.44;145.0;82.44
135;23;155.0;87.98;91.24;3;94.43;165.0;94.43
136;23;165.0;94.43;94.43;5;100.6;175.0;100.6
137;23;175.0;100.6;100.6;11;113.33;195.0;113.33
138;24;5.0;-1.0;4.62;2;7.07;15.0;7.07
139;24;15.0;7.07;7.07;4;13.09;25.0;13.09
140;24;25.0;13.09;13.09;8;25.3;45.0;25.3
141;24;55.0;30.55;30.89;8;42.97;75.0;42.97
142;24;75.0;42.97;42.97;8;55.39;95.0;55.39
143;24;105.0;60.68;60.97;8;73.21;125.0;73.21
144;24;125.0;73.21;73.21;8;85.61;145.0;85.61
145;24;155.0;90.86;91.11;8;103.31;175.0;103.31
146;24;175.0;103.31;103.31;8;115.61;195.0;115.61
147;24;205.0;121.08;121.37;8;133.45;225.0;133.45
148;24;225.0;133.45;133.45;8;145.82;245.0;145.82
149;24;255.0;151.05;151.49;8;163.5;275.0;163.5
150;24;275.0;163.5;163.5;8;175.91;295.0;175.91
151;24;305.0;181.17;181.43;8;193.47;325.0;193.47
152;24;325.0;193.47;193.47;8;205.85;345.0;205.85
153;24;355.0;211.07;211.67;7;223.45;375.0;223.45
154;24;375.0;223.45;223.45;8;236.01;395.0;236.01
155;24;405.0;241.25;241.63;7;253.47;425.0;253.47
156;24;425.0;253.47;253.47;8;265.8;445.0;265.8
157;24;455.0;271.03;271.55;7;283.45;475.0;283.45
158;24;475.0;283.45;283.45;8;295.87;495.0;295.87
159;24;505.0;301.09;301.53;7;313.37;525.0;313.37
160;24;525.0;313.37;313.37;8;325.67;545.0;325.67
161;24;555.0;330.93;331.32;7;343.23;575.0;343.23
162;24;575.0;343.23;343.23;8;355.65;595.0;355.65
163;24;605.0;360.97;361.29;7;373.23;625.0;373.23
164;24;625.0;373.23;373.23;8;385.51;645.0;385.51
165;24;655.0;390.67;391.09;7;403.07;675.0;403.07
166;24;675.0;403.07;403.07;8;415.42;695.0;415.42
167;24;705.0;420.61;420.91;8;432.93;725.0;432.93
168;24;725.0;432.93;432.93;8;445.29;745.0;445.29
169;24;755.0;450.47;450.74;8;462.81;775.0;462.81
170;24;775.0;462.81;462.81;8;475.19;795.0;475.19
171;24;805.0;480.39;480.67;8;492.59;825.0;492.59
172;24;825.0;492.59;492.59;8;504.93;845.0;504.93
173;24;855.0;510.15;510.59;7;522.39;875.0;522.39
174;24;875.0;522.39;522.39;8;534.65;895.0;534.65
175;24;905.0;539.83;540.13;8;552.11;925.0;552.11
176;24;925.0;552.11;552.11;8;564.41;945.0;564.41
177;24;955.0;569.68;570.07;8;581.97;975.0;581.97
178;24;975.0;581.97;581.97;8;594.25;995.0;594.25
179;24;1005.0;599.45;599.73;8;611.75;1025.0;611.75
180;24;1025.0;611.75;611.75;8;624.07;1045.0;624.07
181;24;1055.0;629.23;629.63;8;641.59;1075.0;641.59
182;24;1075.0;641.59;641.59;8;653.87;1095.0;653.87
183;24;1105.0;659.03;659.37;8;671.27;1125.0;671.27
184;24;1125.0;671.27;671.27;8;683.61;1145.0;683.61
185;24;1155.0;688.91;689.35;8;701.19;1175.0;701.19
186;24;1175.0;701.19;701.19;8;713.58;1195.0;713.58
187;24;1205.0;718.78;719.07;8;731.03;1225.0;731.03
188;24;1225.0;731.03;731.03;8;743.36;1245.0;743.36
189;24;1255.0;748.62;748.87;8;761.01;1275.0;761.01
190;24;1275.0;761.01;761.01;8;773.27;1295.0;773.27
191;24;1305.0;778.69;778.86;8;791.15;1325.0;791.15
192;24;1325.0;791.15;791.15;8;803.51;1345.0;803.51
193;24;1355.0;808.91;809.23;8;821.25;1375.0;821.25
194;24;1375.0;821.25;821.25;7;833.57;1395.0;833.57
195;24;1405.0;839.07;839.29;8;851.26;1425.0;851.26
196;24;1425.0;851.26;851.26;8;863.51;1445.0;863.51
197;24;1455.0;868.95;869.27;8;881.11;1475.0;881.11
198;24;1475.0;881.11;881.11;8;893.15;1495.0;893.15
199;25;5.0;-1.0;4.44;1;5.6;15.0;5.6
200;25;15.0;5.6;5.6;4;10.49;25.0;10.49
201;25;25.0;10.49;10.49;8;20.57;45.0;20.57
202;25;55.0;24.79;26.89;3;30.19;65.0;30.19
203;25;65.0;30.19;30.19;4;35.15;75.0;35.15
204;25;75.0;35.15;35.15;9;45.63;95.0;45.63
205;26;5.0;-1.0;-1.0;-1;-1.0;15.0;6.43
206;26;15.0;6.43;6.86;5;12.16;25.0;12.16
207;26;25.0;12.16;12.16;10;24.04;45.0;24.04
208;26;55.0;29.32;33.44;2;35.48;65.0;35.48
209;26;65.0;35.48;35.48;5;41.45;75.0;41.45
210;26;75.0;41.45;41.45;11;54.11;95.0;54.11
211;27;5.0;-1.0;5.79;0;5.91;15.0;5.91
212;27;15.0;5.91;5.91;5;11.64;25.0;11.64
213;27;25.0;11.64;11.64;10;23.23;45.0;23.23
214;27;55.0;28.48;31.47;3;34.61;65.0;34.61
215;27;65.0;34.61;34.61;5;40.64;75.0;40.64
216;27;75.0;40.64;40.64;11;53.03;95.0;53.03
217;27;105.0;58.45;61.94;2;64.75;115.0;64.75
218;27;115.0;64.75;64.75;5;70.79;125.0;70.79
219;27;125.0;70.79;70.79;11;83.25;145.0;83.25
220;27;155.0;88.74;91.74;3;95.01;165.0;95.01
221;27;165.0;95.01;95.01;6;101.47;175.0;101.47
222;27;175.0;101.47;101.47;11;114.73;195.0;114.73
223;28;5.0;-1.0;6.01;1;6.6;15.0;6.6
224;28;15.0;6.6;6.6;5;12.17;25.0;12.17
225;28;25.0;12.17;12.17;9;23.55;45.0;23.55
226;28;55.0;29.24;32.35;2;35.79;65.0;35.79
227;28;65.0;35.79;35.79;4;42.17;75.0;42.17
228;28;75.0;42.17;42.17;8;54.97;95.0;54.97
229;28;105.0;60.57;63.91;2;68.05;115.0;68.05
230;28;115.0;68.05;68.05;4;75.37;125.0;75.37
231;28;125.0;75.37;75.37;8;89.88;145.0;89.88
232;28;155.0;96.44;97.01;4;102.17;165.0;102.17
233;28;165.0;102.17;102.17;4;107.8;175.0;107.8
234;28;175.0;107.8;107.8;9;119.47;195.0;119.47
235;29;5.0;-1.0;-1.0;-1;-1.0;15.0;6.57
236;29;15.0;6.57;7.02;4;12.07;25.0;12.07
237;29;25.0;12.07;12.07;9;23.24;45.0;23.24
238;29;55.0;27.68;32.94;0;33.44;65.0;33.44
239;29;65.0;33.44;33.44;5;39.16;75.0;39.16
240;29;75.0;39.16;39.16;9;50.72;95.0;50.72
241;30;5.0;-1.0;6.13;0;6.33;15.0;6.33
242;30;15.0;6.33;6.33;5;11.75;25.0;11.75
243;30;25.0;11.75;11.75;9;22.69;45.0;22.69
244;30;55.0;27.15;31.85;1;32.96;65.0;32.96
245;30;65.0;32.96;32.96;5;38.77;75.0;38.77
246;30;75.0;38.77;38.77;9;50.69;95.0;50.69
247;31;5.0;-1.0;5.23;1;6.52;15.0;6.52
248;31;15.0;6.52;6.52;5;12.13;25.0;12.13
249;31;25.0;12.13;12.13;9;23.64;45.0;23.64
250;31;55.0;28.64;29.45;4;34.68;65.0;34.68
251;31;65.0;34.68;34.68;5;40.67;75.0;40.67
252;31;75.0;40.67;40.67;9;52.74;95.0;52.74
253;31;105.0;58.1;59.03;4;64.46;115.0;64.46
254;31;115.0;64.46;64.46;5;70.82;125.0;70.82
255;31;125.0;70.82;70.82;9;83.37;145.0;83.37
256;31;155.0;88.92;89.92;4;95.42;165.0;95.42
257;31;165.0;95.42;95.42;5;102.02;175.0;102.02
258;31;175.0;102.02;102.02;9;115.08;195.0;115.08
259;32;5.0;-1.0;6.13;1;6.61;15.0;6.61
260;32;15.0;6.61;6.61;5;12.32;25.0;12.32
261;32;25.0;12.32;12.32;9;23.82;45.0;23.82
262;32;55.0;28.51;31.95;2;34.24;65.0;34.24
263;32;65.0;34.24;34.24;5;40.02;75.0;40.02
264;32;75.0;40.02;40.02;10;52.06;95.0;52.06
265;33;5.0;-1.0;4.68;1;6.14;15.0;6.14
266;33;15.0;6.14;6.14;4;11.56;25.0;11.56
267;33;25.0;11.56;11.56;8;22.5;45.0;22.5
268;33;55.0;26.96;29.2;3;32.86;65.0;32.86
269;33;65.0;32.86;32.86;4;38.48;75.0;38.48
270;33;75.0;38.48;38.48;8;49.64;95.0;49.64
271;33;105.0;54.41;55.92;4;60.32;115.0;60.32
272;33;115.0;60.32;60.32;4;65.9;125.0;65.9
273;33;125.0;65.9;65.9;8;77.22;145.0;77.22
274;33;155.0;82.02;83.27;4;87.78;165.0;87.78
275;33;165.0;87.78;87.78;5;93.66;175.0;93.66
276;33;175.0;93.66;93.66;9;105.56;195.0;105.56
277;34;5.0;-1.0;4.74;1;5.52;15.0;5.52
278;34;15.0;5.52;5.52;4;10.8;25.0;10.8
279;34;25.0;10.8;10.8;8;21.5;45.0;21.5
280;34;55.0;25.9;28.03;3;31.76;65.0;31.76
281;34;65.0;31.76;31.76;4;37.34;75.0;37.34
282;34;75.0;37.34;37.34;8;48.55;95.0;48.55
283;34;105.0;53.2;55.16;3;58.98;115.0;58.98
284;34;115.0;58.98;58.98;4;64.5;125.0;64.5
285;34;125.0;64.5;64.5;8;75.82;145.0;75.82
286;34;155.0;80.42;82.26;3;86.34;165.0;86.34
287;34;165.0;86.34;86.34;4;92.12;175.0;92.12
288;34;175.0;92.12;92.12;9;103.92;195.0;103.92
289;35;5.0;-1.0;4.55;1;5.38;15.0;5.38
290;35;15.0;5.38;5.38;4;10.82;25.0;10.82
291;35;25.0;10.82;10.82;7;21.9;45.0;21.9
292;35;55.0;26.5;27.74;3;32.4;65.0;32.4
293;35;65.0;32.4;32.4;4;38.1;75.0;38.1
294;35;75.0;38.1;38.1;8;49.64;95.0;49.64
295;35;105.0;54.42;55.65;3;60.37;115.0;60.37
296;35;115.0;60.37;60.37;4;66.24;125.0;66.24
297;35;125.0;66.24;66.24;8;78.1;145.0;78.1
298;35;155.0;82.75;83.94;3;88.62;165.0;88.62
299;35;165.0;88.62;88.62;4;94.42;175.0;94.42
300;35;175.0;94.42;94.42;9;106.26;195.0;106.26
301;36;5.0;-1.0;5.47;0;5.57;15.0;5.57
302;36;15.0;5.57;5.57;4;10.71;25.0;10.71
303;36;25.0;10.71;10.71;7;21.43;45.0;21.43
304;36;55.0;25.61;28.07;2;31.35;65.0;31.35
305;36;65.0;31.35;31.35;4;36.91;75.0;36.91
306;36;75.0;36.91;36.91;7;47.91;95.0;47.91
307;36;105.0;52.4;54.63;3;58.29;115.0;58.29
308;36;115.0;58.29;58.29;4;64.0;125.0;64.0
309;36;125.0;64.0;64.0;7;75.41;145.0;75.41
310;36;155.0;79.91;82.81;2;85.97;165.0;85.97
311;36;165.0;85.97;85.97;4;91.79;175.0;91.79
312;36;175.0;91.79;91.79;9;103.59;195.0;103.59
313;37;5.0;-1.0;5.14;2;6.83;15.0;6.83
314;37;15.0;6.83;6.83;5;12.69;25.0;12.69
315;37;25.0;12.69;12.69;9;24.61;45.0;24.61
316;37;55.0;29.83;31.22;4;36.2;65.0;36.2
317;37;65.0;36.2;36.2;5;42.33;75.0;42.33
318;37;75.0;42.33;42.33;10;54.84;95.0;54.84
319;37;105.0;60.57;60.89;4;66.81;115.0;66.81
320;37;115.0;66.81;66.81;5;73.13;125.0;73.13
321;37;125.0;73.13;73.13;10;86.01;145.0;86.01
322;37;155.0;91.99;92.49;4;98.29;165.0;98.29
323;37;165.0;98.29;98.29;5;104.77;175.0;104.77
324;37;175.0;104.77;104.77;10;117.85;195.0;117.85
325;38;5.0;-1.0;-1.0;-1;-1.0;15.0;6.94
326;38;15.0;6.94;7.51;4;13.6;25.0;13.6
327;38;25.0;13.6;13.6;9;27.16;45.0;27.16
328;38;55.0;32.62;36.69;2;39.88;65.0;39.88
329;38;65.0;39.88;39.88;4;46.77;75.0;46.77
330;38;75.0;46.77;46.77;9;61.0;95.0;61.0
331;38;105.0;66.76;70.99;2;74.18;115.0;74.18
332;38;115.0;74.18;74.18;4;80.92;125.0;80.92
333;38;125.0;80.92;80.92;9;94.78;145.0;94.78
334;38;155.0;100.95;104.67;2;108.14;165.0;108.14
335;38;165.0;108.14;108.14;5;115.3;175.0;115.3
336;38;175.0;115.3;115.3;10;129.64;195.0;129.64
337;39;5.0;-1.0;-1.0;-1;-1.0;15.0;6.33
338;39;15.0;6.33;7.52;3;12.98;25.0;12.98
339;39;25.0;12.98;12.98;8;26.43;45.0;26.43
340;39;55.0;31.87;36.37;2;38.87;65.0;38.87
341;39;65.0;38.87;38.87;4;45.86;75.0;45.86
342;39;75.0;45.86;45.86;8;59.69;95.0;59.69
343;39;105.0;65.51;70.0;2;72.97;115.0;72.97
344;39;115.0;72.97;72.97;4;79.81;125.0;79.81
345;39;125.0;79.81;79.81;9;93.99;145.0;93.99
346;39;155.0;99.81;104.51;2;107.51;165.0;107.51
347;39;165.0;107.51;107.51;4;114.53;175.0;114.53
348;39;175.0;114.53;114.53;11;129.33;195.0;129.33
349;40;5.0;-1.0;4.62;1;5.74;15.0;5.74
350;40;15.0;5.74;5.74;4;10.57;25.0;10.57
351;40;25.0;10.57;10.57;9;20.42;45.0;20.42
352;40;55.0;24.64;26.75;3;30.1;65.0;30.1
353;40;65.0;30.1;30.1;4;35.0;75.0;35.0
354;40;75.0;35.0;35.0;9;45.46;95.0;45.46
355;41;5.0;-1.0;-1.0;-1;-1.0;15.0;6.51
356;41;15.0;6.51;6.73;4;11.89;25.0;11.89
357;41;25.0;11.89;11.89;9;23.07;45.0;23.07
358;41;55.0;27.45;31.63;2;33.29;65.0;33.29
359;41;65.0;33.29;33.29;5;38.93;75.0;38.93
360;41;75.0;38.93;38.93;10;50.45;95.0;50.45
361;42;5.0;-1.0;-1.0;-1;-1.0;15.0;6.38
362;42;15.0;6.38;6.54;4;11.74;25.0;11.74
363;42;25.0;11.74;11.74;9;22.68;45.0;22.68
364;42;55.0;27.04;31.37;1;32.78;65.0;32.78
365;42;65.0;32.78;32.78;5;38.4;75.0;38.4
366;42;75.0;38.4;38.4;10;49.96;95.0;49.96
367;43;5.0;-1.0;5.15;1;6.57;15.0;6.57
368;43;15.0;6.57;6.57;4;12.28;25.0;12.28
369;43;25.0;12.28;12.28;9;23.96;45.0;23.96
370;43;55.0;29.01;30.02;4;35.26;65.0;35.26
371;43;65.0;35.26;35.26;4;41.12;75.0;41.12
372;43;75.0;41.12;41.12;9;53.31;95.0;53.31
373;43;105.0;58.63;59.88;4;64.94;115.0;64.94
374;43;115.0;64.94;64.94;5;71.2;125.0;71.2
375;43;125.0;71.2;71.2;9;83.68;145.0;83.68
376;43;155.0;88.95;90.34;4;95.44;165.0;95.44
377;43;165.0;95.44;95.44;5;101.68;175.0;101.68
378;43;175.0;101.68;101.68;9;114.38;195.0;114.38
379;44;5.0;-1.0;5.81;0;5.94;15.0;5.94
380;44;15.0;5.94;5.94;4;11.18;25.0;11.18
381;44;25.0;11.18;11.18;7;22.07;45.0;22.07
382;44;55.0;26.38;29.06;2;32.34;65.0;32.34
383;44;65.0;32.34;32.34;4;37.86;75.0;37.86
384;44;75.0;37.86;37.86;7;49.04;95.0;49.04
385;44;105.0;53.6;55.51;3;59.44;115.0;59.44
386;44;115.0;59.44;59.44;4;65.08;125.0;65.08
387;44;125.0;65.08;65.08;7;76.39;145.0;76.39
388;44;155.0;80.84;83.17;3;86.82;165.0;86.82
389;44;165.0;86.82;86.82;4;92.58;175.0;92.58
390;44;175.0;92.58;92.58;8;104.16;195.0;104.16
391;45;5.0;-1.0;4.87;1;5.67;15.0;5.67
392;45;15.0;5.67;5.67;4;10.85;25.0;10.85
393;45;25.0;10.85;10.85;8;21.44;45.0;21.44
394;45;55.0;25.64;27.83;3;31.35;65.0;31.35
395;45;65.0;31.35;31.35;4;36.9;75.0;36.9
396;45;75.0;36.9;36.9;8;48.06;95.0;48.06
397;45;105.0;52.78;54.25;4;58.61;115.0;58.61
398;45;115.0;58.61;58.61;5;64.2;125.0;64.2
399;45;125.0;64.2;64.2;8;75.64;145.0;75.64
400;45;155.0;80.32;82.78;3;86.35;165.0;86.35
401;45;165.0;86.35;86.35;5;92.06;175.0;92.06
402;45;175.0;92.06;92.06;10;104.04;195.0;104.04
403;46;5.0;-1.0;4.69;1;5.65;15.0;5.65
404;46;15.0;5.65;5.65;3;10.66;25.0;10.66
405;46;25.0;10.66;10.66;7;21.08;45.0;21.08
406;46;55.0;25.6;27.64;2;31.2;65.0;31.2
407;46;65.0;31.2;31.2;4;36.74;75.0;36.74
408;46;75.0;36.74;36.74;7;47.82;95.0;47.82
409;46;105.0;52.38;54.38;3;58.13;115.0;58.13
410;46;115.0;58.13;58.13;4;63.93;125.0;63.93
411;46;125.0;63.93;63.93;8;75.52;145.0;75.52
412;46;155.0;80.26;82.17;4;86.32;165.0;86.32
413;46;165.0;86.32;86.32;5;92.08;175.0;92.08
414;46;175.0;92.08;92.08;10;104.23;195.0;104.23
415;47;5.0;-1.0;4.36;1;5.38;15.0;5.38
416;47;15.0;5.38;5.38;4;10.67;25.0;10.67
417;47;25.0;10.67;10.67;8;21.01;45.0;21.01
418;47;55.0;25.45;26.92;3;31.15;65.0;31.15
419;47;65.0;31.15;31.15;4;36.63;75.0;36.63
420;47;75.0;36.63;36.63;8;47.63;95.0;47.63
421;47;105.0;52.51;53.44;3;58.11;115.0;58.11
422;47;115.0;58.11;58.11;4;63.75;125.0;63.75
423;47;125.0;63.75;63.75;8;75.15;145.0;75.15
424;47;155.0;80.04;80.73;4;85.73;165.0;85.73
425;47;165.0;85.73;85.73;4;91.61;175.0;91.61
426;47;175.0;91.61;91.61;9;103.65;195.0;103.65
427;48;5.0;-1.0;5.64;0;5.93;15.0;5.93
428;48;15.0;5.93;5.93;4;11.17;25.0;11.17
429;48;25.0;11.17;11.17;7;22.04;45.0;22.04
430;48;55.0;26.24;28.54;3;32.12;65.0;32.12
431;48;65.0;32.12;32.12;4;37.73;75.0;37.73
432;48;75.0;37.73;37.73;7;48.82;95.0;48.82
433;48;105.0;53.3;55.87;2;59.4;115.0;59.4
434;48;115.0;59.4;59.4;4;65.16;125.0;65.16
435;48;125.0;65.16;65.16;7;76.73;145.0;76.73
436;48;155.0;81.12;84.02;2;87.16;165.0;87.16
437;48;165.0;87.16;87.16;4;92.98;175.0;92.98
438;48;175.0;92.98;92.98;8;104.68;195.0;104.68
439;49;5.0;-1.0;4.98;1;6.28;15.0;6.28
440;49;15.0;6.28;6.28;4;11.54;25.0;11.54
441;49;25.0;11.54;11.54;8;22.6;45.0;22.6
442;49;55.0;27.18;28.92;3;33.1;65.0;33.1
443;49;65.0;33.1;33.1;4;38.64;75.0;38.64
444;49;75.0;38.64;38.64;8;49.98;95.0;49.98
445;49;105.0;54.96;55.9;4;60.64;115.0;60.64
446;49;115.0;60.64;60.64;4;66.2;125.0;66.2
447;49;125.0;66.2;66.2;8;77.68;145.0;77.68
448;49;155.0;82.6;83.4;4;88.2;165.0;88.2
449;49;165.0;88.2;88.2;4;93.56;175.0;93.56
450;49;175.0;93.56;93.56;8;105.04;195.0;105.04
451;50;5.0;-1.0;4.76;1;5.53;15.0;5.53
452;50;15.0;5.53;5.53;5;10.55;25.0;10.55
453;50;25.0;10.55;10.55;10;20.84;45.0;20.84
457;52;5.0;-1.0;-1.0;-1;-1.0;15.0;5.36
458;52;15.0;5.36;5.41;5;10.5;25.0;10.5
459;52;25.0;10.5;10.5;11;20.96;45.0;20.96
460;53;5.0;-1.0;6.5;0;6.64;15.0;6.64
461;53;15.0;6.64;6.64;5;12.12;25.0;12.12
