id;idAnalyse;temps;distance
104;3;22.74;44.04929577
105;3;23.32;45.0754717
106;3;23.88;46.13207547
107;3;24.46;47.22641509
108;3;25.07;48.37735849
109;3;25.62;49.41509434
110;4;6.47;15.28469751
111;4;7.56;17.22419929
112;4;8.72;19.28825623
113;4;9.81;21.22775801
114;4;10.95;23.25622776
115;4;12.15;25.3812825
116;4;13.26;27.305026
117;4;14.42;29.31542461
118;4;15.58;31.32582322
119;4;16.78;33.40554593
120;4;17.93;35.39861352
121;4;19.17;37.54766031
122;4;20.43;39.73136915
123;4;21.59;41.74176776
124;4;22.81;43.85615251
125;4;24.06;45.97682119
126;4;25.25;47.94701987
127;4;26.42;49.88410596
128;4;32.33;60.31981279
129;4;33.53;62.19188768
130;4;34.71;64.03276131
131;4;35.91;65.94462541
132;4;37.07;67.83387622
133;4;38.29;69.82084691
134;4;39.53;71.84039088
135;4;40.79;73.89250814
136;4;42.03;75.85300838
137;4;43.23;77.68088347
138;4;44.41;79.47829398
139;4;45.68;81.41279513
140;4;46.88;83.24067022
141;4;48.05;85.02284844
142;4;49.26;86.86595583
143;4;50.47;88.70906321
144;4;51.65;90.50647372
145;4;52.84;92.31911653
146;4;54.13;94.28408225
147;4;55.39;96.27831715
148;4;56.55;98.15533981
149;4;57.63;99.90291262
150;5;5.28;12.31726283
151;5;5.73;13.36702955
152;5;6.33;14.76671851
153;5;6.85;15.79245283
154;5;7.46;16.94339623
155;5;7.94;17.8490566
156;5;8.5;18.90566038
157;5;9.02;19.88679245
158;5;9.58;20.94339623
159;5;10.1;21.9245283
160;5;10.66;22.98113208
161;5;11.23;24.05660377
162;5;11.87;25.25044723
163;5;12.37;26.14490161
164;5;12.94;27.16457961
165;5;13.48;28.13059034
166;5;14.07;29.18604651
167;5;14.57;30.08050089
168;5;15.15;31.11806798
169;5;15.66;32.03041145
170;5;16.28;33.13953488
171;5;16.79;34.05187835
172;5;17.39;35.12522361
173;5;17.87;35.98389982
174;5;18.49;37.09302326
175;5;18.99;37.98747764
176;5;19.6;39.07871199
177;5;20.13;40.02683363
178;5;20.77;41.17173524
179;5;21.27;42.06618962
180;5;21.95;43.28264758
181;5;22.43;44.14132379
182;5;23.06;45.26223776
183;5;23.57;46.15384615
184;5;24.19;47.23776224
185;5;24.7;48.12937063
186;5;29.07;57.46710526
187;5;29.55;58.25657895
188;5;30.25;59.40789474
189;5;30.75;60.23026316
190;5;31.38;61.26644737
191;5;31.94;62.1875
192;5;32.56;63.20723684
193;5;33.11;64.11184211
194;5;33.78;65.22727273
195;5;34.29;66.11888112
196;5;34.84;67.08041958
197;5;35.39;68.04195804
198;5;36.02;69.14335664
199;5;36.62;70.19230769
200;5;37.21;71.22377622
201;5;37.78;72.22027972
202;5;38.48;73.44405594
203;5;38.98;74.31818182
204;5;39.61;75.40268456
205;5;40.11;76.24161074
206;5;40.72;77.26510067
207;5;41.23;78.12080537
208;5;41.92;79.27852349
209;5;42.45;80.16778523
210;5;43.09;81.24161074
211;5;43.62;82.13087248
212;5;44.31;83.2885906
213;5;44.84;84.17785235
214;5;45.55;85.36912752
215;5;46.12;86.32550336
216;5;46.75;87.38255034
218;5;47.91;89.32885906
219;5;48.45;90.23489933
220;5;49.05;91.24161074
221;5;49.57;92.11409396
222;5;50.25;93.25503356
223;5;50.81;94.19463087
224;5;51.44;95.28409091
225;5;52.01;96.36363636
226;5;52.59;97.46212121
227;5;53.17;98.56060606
228;5;53.73;99.62121212
229;6;5.23;12.39336493
230;6;5.71;13.53080569
231;6;6.23;14.76303318
232;6;6.82;15.91588785
233;6;7.41;17.01869159
234;6;7.97;18.06542056
235;6;8.54;19.13084112
236;6;9.08;20.14018692
237;6;9.62;21.14953271
238;6;10.23;22.28971963
239;6;10.75;23.26168224
240;6;11.27;24.23364486
241;6;11.9;25.39320822
242;6;12.39;26.26899017
243;6;12.93;27.23413762
244;6;13.56;28.36014298
245;6;14.1;29.32529044
246;6;14.67;30.34405719
247;6;15.27;31.41644325
248;6;15.81;32.38159071
249;6;16.39;33.41823056
250;6;16.99;34.49061662
251;6;17.54;35.47363718
252;6;18.14;36.54602324
253;6;18.75;37.63628239
254;6;19.4;38.79803396
255;6;19.98;39.83467382
256;6;20.59;40.92493298
257;6;21.16;41.94369973
258;6;21.72;42.94459339
259;6;22.37;44.10634495
260;6;22.97;45.15673981
261;6;23.59;46.12852665
262;6;24.25;47.1630094
263;6;24.81;48.04075235
264;6;29.12;56.92434211
265;6;29.79;58.02631579
266;6;30.48;59.16118421
267;6;31.06;60.11513158
268;6;31.74;61.23355263
269;6;32.41;62.33552632
270;6;33.01;63.32236842
271;6;33.69;64.44078947
272;6;34.35;65.53422371
273;6;34.98;66.58597663
274;6;35.58;67.58764608
275;6;36.25;68.70617696
276;6;36.88;69.75792988
277;6;37.51;70.8096828
278;6;38.18;71.92821369
279;6;38.84;73.03005008
280;6;39.49;74.11519199
281;6;40.23;75.33519553
282;6;40.87;76.35674381
283;6;41.51;77.3782921
284;6;42.14;78.38387869
285;6;42.86;79.53312051
286;6;43.46;80.49082203
287;6;44.17;81.62410215
288;6;44.84;82.69353551
289;6;45.53;83.79489226
290;6;46.19;84.84836393
291;6;46.91;85.99760575
292;6;47.51;86.95530726
293;6;48.25;88.13647247
294;6;48.9;89.17398244
295;6;49.57;90.2434158
296;6;50.23;91.29688747
298;6;51;92.52593775
299;6;51.67;93.59537111
300;6;52.37;94.71268955
301;6;53.11;95.94594595
302;6;53.81;97.12837838
303;6;54.47;98.24324324
304;6;55.23;99.52702703
305;7;4.69;11.45765472
306;7;5.21;12.72801303
307;7;5.68;13.8762215
308;7;6.26;15.21818182
309;7;6.77;16.14545455
310;7;7.38;17.25454545
311;7;7.9;18.2
312;7;8.51;19.30909091
313;7;9.03;20.25454545
314;7;9.6;21.29090909
315;7;10.14;22.27272727
316;7;10.73;23.34545455
317;7;11.3;24.38181818
318;7;11.96;25.56338028
319;7;12.52;26.54929577
320;7;13.06;27.5
321;7;13.55;28.36267606
322;7;14.17;29.45422535
323;7;14.71;30.40492958
324;7;15.35;31.53169014
325;7;15.87;32.4471831
326;7;16.5;33.55633803
327;7;17.01;34.45422535
328;7;17.6;35.49295775
329;7;18.14;36.44366197
330;7;18.78;37.57042254
331;7;19.34;38.55633803
332;7;19.94;39.61267606
333;7;20.52;40.63380282
334;7;21.16;41.76056338
335;7;21.76;42.81690141
336;7;22.38;43.9084507
337;7;22.91;44.8415493
338;7;23.58;45.93548387
339;7;24.08;46.74193548
341;7;24.66;47.67741935
343;7;29.56;57.67973856
344;7;30.17;58.67647059
345;7;30.77;59.65686275
346;7;31.44;60.75163399
347;7;31.99;61.6503268
348;7;32.62;62.67973856
349;7;33.22;63.66013072
350;7;33.84;64.67320261
351;7;34.42;65.64846416
352;7;35.06;66.74061433
353;7;35.57;67.6109215
354;7;36.27;68.80546075
355;7;36.81;69.72696246
356;7;37.45;70.81911263
357;7;37.99;71.74061433
358;7;38.62;72.81569966
359;7;39.17;73.75426621
360;7;39.82;74.86348123
361;7;40.47;75.94214876
362;7;41.05;76.90082645
363;7;41.57;77.76033058
364;7;42.26;78.90082645
365;7;42.81;79.80991736
366;7;43.44;80.85123967
367;7;44.05;81.85950413
368;7;44.68;82.90082645
369;7;45.26;83.85950413
370;7;45.89;84.90082645
371;7;46.45;85.82644628
372;7;47.11;86.91735537
373;7;47.68;87.85950413
376;7;48.8;89.7107438
377;7;49.5;90.8677686
378;7;50.05;91.7768595
379;7;50.76;92.95041322
380;7;51.26;93.7768595
382;7;51.96;94.9338843
383;7;52.5;95.91240876
384;7;53.18;97.15328467
385;7;53.74;98.17518248
386;7;54.3;99.19708029
387;8;4.87;11.48584906
388;8;5.4;12.73584906
389;8;5.88;13.86792453
390;8;6.36;15
391;8;7.04;16.23188406
392;8;7.57;17.19202899
393;8;8.13;18.20652174
394;8;8.67;19.18478261
395;8;9.25;20.23550725
396;8;9.78;21.19565217
397;8;10.33;22.19202899
398;8;10.89;23.20652174
399;8;11.5;24.3115942
400;8;12.12;25.41450777
401;8;12.71;26.43350604
402;8;13.21;27.2970639
403;8;13.79;28.29879102
404;8;14.38;29.31778929
405;8;14.98;30.35405872
406;8;15.53;31.30397237
407;8;16.17;32.40932642
408;8;16.75;33.41105354
409;8;17.33;34.41278066
410;8;17.91;35.41450777
411;8;18.49;36.41623489
412;8;19.09;37.45250432
413;8;19.67;38.45423143
414;8;20.27;39.49050086
415;8;20.94;40.64766839
416;8;21.47;41.56303972
417;8;22.11;42.66839378
418;8;22.7;43.68739206
419;8;23.36;44.82728843
420;8;23.92;45.76666667
421;8;24.58;46.86666667
422;8;25.19;47.88333333
423;8;29.86;57.25490196
424;8;30.38;58.10457516
425;8;31;59.11764706
426;8;31.56;60.03267974
427;8;32.17;61.02941176
428;8;32.7;61.89542484
429;8;33.34;62.94117647
430;8;33.86;63.79084967
432;8;34.5;64.83660131
433;8;35;65.68259386
434;8;35.68;66.84300341
435;8;36.21;67.74744027
436;8;36.81;68.77133106
437;8;37.37;69.72696246
438;8;37.94;70.6996587
439;8;38.49;71.63822526
440;8;39.12;72.71331058
441;8;39.64;73.60068259
442;8;40.28;74.69283276
443;8;40.87;75.68791946
444;8;41.4;76.57718121
445;8;41.92;77.44966443
446;8;42.53;78.47315436
447;8;43.15;79.51342282
448;8;43.75;80.52013423
449;8;44.28;81.40939597
450;8;44.89;82.43288591
451;8;45.49;83.43959732
452;8;46.08;84.4295302
453;8;46.62;85.33557047
454;8;47.21;86.32550336
455;8;47.8;87.31543624
456;8;48.38;88.2885906
457;8;48.87;89.11073826
458;8;49.48;90.13422819
459;8;50.12;91.20805369
460;8;50.68;92.14765101
461;8;51.24;93.08724832
462;8;51.88;94.16107383
463;8;52.44;95.11152416
464;8;53.04;96.2267658
465;8;53.59;97.24907063
466;8;54.22;98.42007435
467;8;54.82;99.53531599
468;9;6.09;13.49335303
469;9;7.42;16.00619195
470;9;8.62;17.86377709
471;9;9.86;19.78328173
472;9;11.05;21.625387
473;9;12.24;23.46749226
474;9;13.33;25.15948963
475;9;14.64;27.24880383
476;9;15.88;29.22647528
477;9;17.12;31.20414673
478;9;18.35;33.16586922
479;9;19.55;35.07974482
480;9;20.7;36.9138756
481;9;21.95;38.90749601
482;9;23.21;40.91706539
483;9;24.4;42.81499203
484;9;25.55;44.64912281
485;9;26.89;46.74454829
486;9;28.18;48.75389408
487;9;35.18;60.62865497
488;9;36.46;62.5
489;9;37.54;64.07894737
490;9;38.87;66.04477612
491;9;40.13;67.92537313
492;9;41.29;69.65671642
493;9;42.54;71.52238806
494;9;43.66;73.19402985
495;9;44.61;74.6119403
496;9;45.93;76.57738095
497;9;46.95;78.0952381
498;9;48.02;79.6875
499;9;49.1;81.29464286
500;9;50.18;82.90178571
501;9;51.34;84.62797619
502;9;52.4;86.20535714
503;9;53.43;87.73809524
504;9;54.52;89.36011905
505;9;55.62;90.99702381
506;9;56.76;92.69345238
507;9;57.81;94.25595238
508;9;59.09;96.26213592
509;9;60.23;98.10679612
510;10;7.06;15.79113924
511;10;8.53;18.11708861
512;10;9.88;20.25316456
513;10;11.21;22.35759494
514;10;12.36;24.17721519
515;10;13.66;26.23613312
516;10;15.07;28.47068146
517;10;16.35;30.49920761
518;10;17.71;32.65451664
519;10;19.08;34.82567353
520;10;20.41;36.93343899
521;10;21.8;39.1362916
522;10;23.15;41.27575277
523;10;24.5;43.41521395
524;10;25.74;45.4137931
525;10;27.06;47.68965517
526;10;28.07;49.43103448
530;10;35.24;61.1971831
531;10;36.48;62.94366197
533;10;37.76;64.74647887
534;10;39.18;66.91358025
535;10;40.4;68.7962963
536;10;41.59;70.63271605
537;10;42.91;72.66975309
538;10;44.04;74.41358025
539;10;45.41;76.44104803
540;10;46.64;78.23144105
541;10;47.79;79.90538574
542;10;48.94;81.57933042
543;10;50.11;83.28238719
544;10;51.2;84.86899563
545;10;52.47;86.71761281
546;10;53.67;88.4643377
547;10;54.84;90.16739447
548;10;56.06;91.94323144
549;10;57.31;93.76273654
550;10;58.46;95.4587156
551;10;59.64;97.26299694
552;10;60.78;99.00611621
553;11;4.61;10.70433437
554;11;5.18;12.02786378
555;11;5.92;13.74613003
556;11;6.58;15.21352313
557;11;7.37;16.61921708
558;11;7.96;17.66903915
559;11;8.75;19.0747331
560;11;9.34;20.12455516
561;11;10.17;21.60142349
562;11;10.8;22.72241993
563;11;11.62;24.18149466
564;11;12.36;25.47945205
565;11;13.09;26.72945205
566;11;13.71;27.79109589
567;11;14.54;29.21232877
568;11;15.17;30.29109589
569;11;16;31.71232877
570;11;16.59;32.72260274
571;11;17.48;34.24657534
572;11;18.11;35.32534247
573;11;18.95;36.76369863
574;11;19.59;37.85958904
575;11;20.56;39.52054795
576;11;21.13;40.49657534
577;11;21.96;41.91780822
578;11;22.57;42.96232877
579;11;23.54;44.62328767
580;11;24.26;45.79872204
581;11;25;46.98083067
582;11;25.6;47.93929712
583;11;30.18;57.84768212
584;11;31;59.20529801
585;11;31.59;60.18211921
586;11;32.41;61.5397351
587;11;33.12;62.71523179
588;11;33.95;64.08940397
589;11;34.59;65.14900662
590;11;35.46;66.58940397
591;11;36.1;67.64900662
592;11;36.98;69.10596026
593;11;37.66;70.23178808
594;11;38.47;71.57284768
595;11;39.21;72.79801325
596;11;40.1;74.27152318
597;11;40.94;75.66889632
598;11;41.66;76.8729097
599;11;42.33;77.99331104
600;11;43.16;79.3812709
601;11;43.81;80.46822742
602;11;44.71;81.97324415
603;11;45.4;83.1270903
604;11;46.23;84.51505017
605;11;46.95;85.71906355
606;11;47.78;87.10702341
607;11;48.56;88.41137124
608;11;49.34;89.71571906
609;11;50.1;90.98662207
610;11;50.96;92.42474916
611;11;51.7;93.66220736
612;11;52.64;95.21538462
613;11;53.48;96.50769231
614;11;54.4;97.92307692
615;11;58.77;107.1797005
616;11;59.47;108.344426
617;11;60.15;109.4758735
618;11;60.87;110.6738769
619;11;61.55;111.8053245
620;11;62.35;113.1364393
621;11;63.11;114.4009983
622;11;63.92;115.7487521
623;11;64.61;116.8968386
624;11;65.48;118.344426
625;11;66.22;119.5757072
626;11;67.01;120.890183
627;11;67.71;122.0549085
628;11;68.52;123.4026622
629;11;69.3;124.7004992
630;11;70.2;126.1900826
631;11;70.92;127.3801653
632;11;71.71;128.6859504
633;11;72.34;129.7272727
634;11;73.14;131.0495868
635;11;73.9;132.3057851
636;11;74.74;133.6942149
637;11;75.43;134.8347107
638;11;76.24;136.1735537
639;11;76.91;137.2809917
640;11;77.74;138.6528926
641;11;78.51;139.9256198
642;11;79.39;141.3801653
643;11;80.07;142.5041322
644;11;80.98;144.0082645
645;11;81.72;145.2236422
646;11;82.6;146.629393
647;11;83.47;148.0191693
648;11;87.87;157.4317618
649;11;88.69;158.7882548
650;11;89.32;159.8304384
651;11;90.12;161.1538462
652;11;90.77;162.229115
653;11;91.59;163.5856079
654;11;92.24;164.6608768
655;11;93.11;166.1000827
656;11;93.79;167.2249793
657;11;94.59;168.5483871
658;11;95.28;169.6898263
659;11;96.17;171.1621175
660;11;96.9;172.369727
661;11;97.69;173.6765922
662;11;98.49;175
663;11;99.27;176.253012
664;11;99.99;177.4096386
665;11;100.82;178.7429719
666;11;101.51;179.8514056
667;11;102.39;181.2650602
668;11;103.06;182.3413655
669;11;103.92;183.7228916
670;11;104.69;184.9598394
671;11;105.49;186.2449799
672;11;106.26;187.4819277
673;11;107.08;188.7991968
674;11;107.88;190.0843373
675;11;108.6;191.2409639
676;11;109.39;192.5100402
677;11;110.28;193.939759
678;11;111.06;195.1941748
679;11;111.9;196.5533981
680;11;112.7;197.8478964
681;11;117.2;207.4455611
682;11;117.91;208.6348409
683;11;118.53;209.6733668
684;11;119.3;210.9631491
685;11;119.98;212.1021776
686;11;120.83;213.5259631
687;11;121.51;214.6649916
688;11;122.35;216.0720268
689;11;123.06;217.2613065
690;11;123.9;218.6683417
691;11;124.64;219.9078727
692;11;125.49;221.3316583
693;11;126.26;222.6214405
694;11;127.22;224.2294807
695;11;128.06;225.6260297
696;11;128.85;226.9275124
697;11;129.52;228.0313015
698;11;130.34;229.3822076
699;11;131.11;230.6507414
700;11;131.93;232.0016474
701;11;132.65;233.1878089
702;11;133.5;234.5881384
703;11;134.3;235.9060956
704;11;135.15;237.306425
705;11;135.94;238.6079077
706;11;136.82;240.0576606
707;11;137.62;241.3756178
708;11;138.46;242.7594728
709;11;139.34;244.2092257
710;11;140.22;245.625
711;11;140.98;246.8125
712;11;141.84;248.15625
713;11;146.38;257.823726
714;11;147.12;259.0601504
715;11;147.68;259.9958229
716;11;148.55;261.449457
717;11;149.2;262.5355054
718;11;150.03;263.9223058
719;11;150.74;265.1086048
720;11;151.51;266.3951546
721;11;152.24;267.6148705
722;11;153.11;269.0685046
723;11;153.87;270.3383459
724;11;154.6;271.5580618
725;11;155.31;272.7443609
726;11;156.3;274.3984962
727;11;157.13;275.7654723
728;11;157.81;276.8729642
729;11;158.55;278.0781759
730;11;159.35;279.3811075
731;11;160.07;280.5537459
732;11;160.96;282.0032573
733;11;161.68;283.1758958
734;11;162.52;284.5439739
735;11;163.25;285.732899
736;11;164.09;287.1009772
737;11;164.85;288.3387622
738;11;165.66;289.6579805
739;11;166.49;291.009772
740;11;167.34;292.3941368
741;11;168.13;293.6807818
742;11;169.1;295.2402402
743;11;169.92;296.4714715
744;11;170.9;297.9429429
745;11;175.41;307.2937294
746;11;176.11;308.4488449
747;11;176.65;309.339934
748;11;177.42;310.6105611
749;11;178.02;311.6006601
750;11;178.91;313.0693069
751;11;179.54;314.1089109
752;11;180.41;315.5445545
753;11;181.15;316.7656766
754;11;181.99;318.1518152
755;11;182.71;319.339934
756;11;183.53;320.6930693
757;11;184.23;321.8481848
758;11;185.05;323.2013201
759;11;185.86;324.5379538
760;11;186.7;325.9127954
761;11;187.35;326.9722901
762;11;188.18;328.3251834
763;11;188.84;329.400978
764;11;189.76;330.9005705
765;11;190.42;331.9763651
766;11;191.27;333.3618582
767;11;191.99;334.5354523
768;11;192.82;335.8883456
769;11;193.53;337.0456398
770;11;194.34;338.3659332
771;11;195.08;339.5721271
772;11;195.92;340.9413203
773;11;196.66;342.1475143
774;11;197.6;343.6797066
775;11;198.38;344.9511002
776;11;199.3;346.3993711
777;11;200.13;347.7044025
778;11;204.6;357.0930233
779;11;205.34;358.3222591
780;11;205.87;359.2026578
781;11;206.58;360.3820598
782;11;207.19;361.3953488
783;11;207.92;362.6079734
784;11;208.61;363.7541528
785;11;209.39;365.0498339
786;11;210.13;366.2790698
787;11;210.93;367.6079734
788;11;211.59;368.7043189
789;11;212.32;369.9169435
790;11;213.04;371.1129568
791;11;213.8;372.3754153
792;11;214.56;373.6378738
793;11;215.26;374.8006645
794;11;216.02;376.0355987
795;11;216.72;377.1682848
796;11;217.36;378.2038835
797;11;218.08;379.368932
798;11;218.68;380.3398058
799;11;219.4;381.5048544
800;11;219.95;382.394822
801;11;220.78;383.7378641
802;11;221.41;384.7572816
803;11;222.13;385.9223301
804;11;222.77;386.9579288
805;11;223.47;388.0906149
806;11;224.15;389.1909385
807;11;224.94;390.4692557
808;11;225.61;391.5533981
809;11;226.38;392.7993528
810;11;227.14;394.0291262
811;11;227.98;395.4379562
812;11;228.56;396.4963504
813;11;229.34;397.919708
814;11;230;399.1240876
815;12;5.93;14.51060359
816;12;6.37;15.46875
817;12;6.94;16.58203125
818;12;7.45;17.578125
819;12;7.94;18.53515625
820;12;8.44;19.51171875
821;12;8.95;20.5078125
822;12;9.4;21.38671875
823;12;9.91;22.3828125
824;12;10.36;23.26171875
825;12;10.95;24.4140625
826;12;11.45;25.38022814
827;12;11.97;26.36882129
828;12;12.45;27.28136882
829;12;12.99;28.30798479
830;12;13.49;29.25855513
831;12;14.05;30.32319392
832;12;14.55;31.27376426
833;12;15.11;32.33840304
834;12;15.6;33.26996198
835;12;16.15;34.31558935
836;12;16.64;35.24714829
837;12;17.19;36.29277567
838;12;17.69;37.24334601
839;12;18.25;38.30798479
840;12;18.73;39.22053232
841;12;19.29;40.2851711
842;12;19.77;41.19771863
843;12;20.38;42.35741445
844;12;20.87;43.28897338
845;12;21.43;44.35361217
846;12;21.97;45.40650407
847;12;22.51;46.50406504
848;12;23.02;47.54065041
849;12;23.61;48.7398374
850;12;24.05;49.63414634
851;13;5.6;13.7254902
852;13;6.03;14.77941176
853;13;6.56;15.8365019
854;13;7.06;16.78707224
855;13;7.55;17.71863118
856;13;8.01;18.59315589
857;13;8.47;19.46768061
858;13;8.93;20.34220532
859;13;9.4;21.23574144
860;13;9.88;22.14828897
861;13;10.35;23.0418251
862;13;10.84;23.97338403
863;13;11.28;24.80988593
865;13;11.8;25.76923077
866;13;12.28;26.64835165
867;13;12.77;27.54578755
868;13;13.22;28.36996337
869;13;13.7;29.24908425
870;13;14.2;30.16483516
871;13;14.68;31.04395604
872;13;15.23;32.05128205
873;13;15.66;32.83882784
874;13;16.16;33.75457875
875;13;16.62;34.5970696
876;13;17.12;35.51282051
877;13;17.62;36.42857143
878;13;18.1;37.30769231
879;13;18.58;38.18681319
880;13;19.06;39.06593407
881;13;19.58;40.01831502
882;13;20.06;40.8974359
883;13;20.57;41.83150183
884;13;21.1;42.8021978
885;13;21.58;43.68131868
886;13;22.08;44.5970696
887;13;22.54;45.43165468
888;13;23.04;46.33093525
889;13;23.54;47.23021583
890;13;24.08;48.20143885
891;13;24.56;49.0647482
892;14;6.7;15.66539924
893;14;7.18;16.57794677
894;14;7.68;17.52851711
895;14;8.22;18.55513308
896;14;8.7;19.46768061
897;14;9.26;20.53231939
898;14;9.78;21.52091255
899;14;10.37;22.64258555
900;14;10.84;23.53612167
901;14;11.36;24.52471483
902;14;11.92;25.56517776
903;14;12.44;26.51321787
904;14;12.96;27.46125798
905;14;13.52;28.48222425
906;14;14.04;29.43026436
907;14;14.58;30.41476755
908;14;15.1;31.36280766
909;14;15.67;32.40200547
910;14;16.2;33.36827712
911;14;16.76;34.38924339
912;14;17.32;35.41020966
913;14;17.86;36.39471285
914;14;18.4;37.37921604
915;14;18.94;38.36371923
916;14;19.51;39.40291705
917;14;20.08;40.44211486
918;14;20.62;41.42661805
919;14;21.2;42.4840474
920;14;21.76;43.50501367
921;14;22.32;44.52597995
922;14;22.9;45.63241107
923;14;23.5;46.81818182
924;14;24.04;47.88537549
925;14;24.58;48.95256917
926;15;6.91;15.9137931
927;15;8.06;17.89655172
928;15;9.25;19.94827586
929;15;10.36;21.86206897
930;15;11.62;24.03448276
931;15;12.84;26.09362055
932;15;14.02;28.04888152
933;15;15.21;30.02071251
934;15;16.4;31.9925435
935;15;17.61;33.9975145
936;15;18.81;35.98591549
937;15;20.07;38.07373654
938;15;21.29;40.09527755
939;15;22.59;42.24937862
940;15;23.76;44.18806959
941;15;25.02;46.3898917
942;15;26.24;48.59205776
943;15;33.37;61.61904762
944;15;34.58;63.53968254
945;15;35.7;65.32414911
946;15;36.89;67.2528363
947;15;38.05;69.13290113
948;15;39.2;70.99675851
949;15;40.42;72.97406807
950;15;41.62;74.91896272
951;15;42.84;76.84107002
952;15;44.02;78.69787569
953;15;45.17;80.50747443
954;15;46.36;82.38001574
955;15;47.56;84.26829268
956;15;48.72;86.09362707
957;15;49.92;87.98190401
958;15;51.1;89.83870968
959;15;52.36;91.82140047
960;15;53.54;93.67820614
961;15;54.72;95.5483871
962;15;55.88;97.41935484
963;15;57.04;99.29032258
964;16;5.82;13.51393189
965;16;6.31;14.65170279
966;16;7.04;16.06617647
967;16;7.54;16.98529412
968;16;8.19;18.18014706
969;16;8.74;19.19117647
970;16;9.42;20.44117647
971;16;9.96;21.43382353
972;16;10.66;22.72058824
973;16;11.2;23.71323529
974;16;11.9;25
975;16;12.46;26.005386
976;16;13.19;27.31597846
977;16;13.68;28.1956912
978;16;14.36;29.41651706
979;16;14.97;30.51166966
980;16;15.67;31.76840215
981;16;16.26;32.82764811
982;16;16.93;34.03052065
983;16;17.56;35.16157989
984;16;18.33;36.54398564
985;16;18.87;37.51346499
986;16;19.61;38.84201077
987;16;20.24;39.97307002
988;16;20.91;41.17594255
989;16;21.47;42.18132855
990;16;22.26;43.59964093
991;16;22.88;44.71274686
992;16;23.64;45.98039216
993;16;24.16;46.83006536
994;16;24.92;48.07189542
995;16;29.72;58.37792642
996;16;30.29;59.33110368
997;16;31.01;60.53511706
998;16;31.57;61.47157191
999;16;32.29;62.67558528
1000;16;32.83;63.57859532
1001;16;33.62;64.89966555
1002;16;34.2;65.90909091
1003;16;34.89;67.11538462
1004;16;35.44;68.07692308
1005;16;36.26;69.51048951
1006;16;36.81;70.47202797
1007;16;37.55;71.76573427
1008;16;38.11;72.74475524
1009;16;38.95;74.21328671
1010;16;39.58;75.30405405
1011;16;40.3;76.52027027
1012;16;40.88;77.5
1013;16;41.6;78.71621622
1014;16;42.19;79.71283784
1015;16;42.85;80.8277027
